"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2023/01/03","07:48","0.737","-","0.833"
"2023/01/03","07:54","0.76","-","0.866"
"2023/01/03","08:00","0.782","-","0.888"
"2023/01/03","08:06","0.805","-","0.907"
"2023/01/03","08:12","0.827","-","0.932"
"2023/01/03","08:18","0.848","-","0.951"
"2023/01/03","08:24","0.869","-","0.976"
"2023/01/03","08:30","0.89","-","0.996"
"2023/01/03","08:36","0.91","-","1.006"
"2023/01/03","08:42","0.929","-","1.04"
"2023/01/03","08:48","0.947","-","1.071"
"2023/01/03","08:54","0.964","-","1.089"
"2023/01/03","09:00","0.98","-","1.107"
"2023/01/03","09:06","0.996","-","1.122"
"2023/01/03","09:12","1.01","-","1.117"
"2023/01/03","09:18","1.023","-","1.14"
"2023/01/03","09:24","1.034","-","1.168"
"2023/01/03","09:30","1.045","-","1.187"
"2023/01/03","09:36","1.054","-","1.198"
"2023/01/03","09:42","1.062","-","1.205"
"2023/01/03","09:48","1.068","-","1.21"
"2023/01/03","09:54","1.073","-","1.217"
"2023/01/03","10:00","1.076","-","1.229"
"2023/01/03","10:06","1.078","-","1.227"
"2023/01/03","10:12","1.079","-","1.231"
"2023/01/03","10:18","1.077","-","1.245"
"2023/01/03","10:24","1.074","-","1.248"
"2023/01/03","10:30","1.07","-","1.236"
"2023/01/03","10:36","1.064","-","1.234"
"2023/01/03","10:42","1.056","-","1.219"
"2023/01/03","10:48","1.046","-","1.21"
"2023/01/03","10:54","1.036","-","1.217"
"2023/01/03","11:00","1.023","-","1.215"
"2023/01/03","11:06","1.009","-","1.204"
"2023/01/03","11:12","0.994","-","1.181"
"2023/01/03","11:18","0.977","-","1.161"
"2023/01/03","11:24","0.958","-","1.133"
"2023/01/03","11:30","0.939","-","1.117"
"2023/01/03","11:36","0.918","-","1.106"
"2023/01/03","11:42","0.896","-","1.08"
"2023/01/03","11:48","0.873","-","1.062"
"2023/01/03","11:54","0.849","-","1.057"
"2023/01/03","12:00","0.825","-","1.034"
"2023/01/03","12:06","0.799","-","0.995"
"2023/01/03","12:12","0.773","-","0.956"
"2023/01/03","12:18","0.747","-","0.914"
"2023/01/03","12:24","0.72","-","0.897"
"2023/01/03","12:30","0.692","-","0.888"
"2023/01/03","12:36","0.665","-","0.851"
"2023/01/03","12:42","0.638","-","0.809"
"2023/01/03","12:48","0.61","-","0.785"
"2023/01/03","12:54","0.583","-","0.756"
"2023/01/03","13:00","0.556","-","0.7"
"2023/01/03","13:06","0.53","-","0.68"
"2023/01/03","13:12","0.504","-","0.648"
"2023/01/03","13:18","0.478","-","0.628"
"2023/01/03","13:24","0.454","-","0.625"
"2023/01/03","13:30","0.43","-","0.605"
"2023/01/03","13:36","0.406","-","0.586"
"2023/01/03","13:42","0.384","-","0.555"
"2023/01/03","13:48","0.362","-","0.517"
"2023/01/03","13:54","0.342","-","0.485"
"2023/01/03","14:00","0.322","-","0.478"
"2023/01/03","14:06","0.303","-","0.454"
"2023/01/03","14:12","0.285","-","0.422"
"2023/01/03","14:18","0.268","-","0.403"
"2023/01/03","14:24","0.252","-","0.4"
"2023/01/03","14:30","0.237","-","0.392"
"2023/01/03","14:36","0.222","-","0.353"
"2023/01/03","14:42","0.209","-","0.352"
"2023/01/03","14:48","0.196","-","0.339"
"2023/01/03","14:54","0.185","-","0.323"
"2023/01/03","15:00","0.174","-","0.344"
"2023/01/03","15:06","0.164","-","0.34"
"2023/01/03","15:12","0.154","-","0.313"
"2023/01/03","15:18","0.145","-","0.309"
"2023/01/03","15:24","0.137","-","0.294"
"2023/01/03","15:30","0.13","-","0.294"
"2023/01/03","15:36","0.123","-","0.295"
"2023/01/03","15:42","0.117","-","0.299"
"2023/01/03","15:48","0.112","-","0.296"
"2023/01/03","15:54","0.107","-","0.282"
"2023/01/03","16:00","0.103","-","0.28"
"2023/01/03","16:06","0.099","-","0.288"
"2023/01/03","16:12","0.096","-","0.276"
"2023/01/03","16:18","0.094","-","0.256"
"2023/01/03","16:24","0.092","-","0.276"
"2023/01/03","16:30","0.091","-","0.28"
"2023/01/03","16:36","0.091","-","0.309"
"2023/01/03","16:42","0.091","-","0.296"
"2023/01/03","16:48","0.092","-","0.291"
"2023/01/03","16:54","0.093","-","0.321"
"2023/01/03","17:00","0.096","-","0.319"
"2023/01/03","17:06","0.099","-","0.319"
"2023/01/03","17:12","0.102","-","0.323"
"2023/01/03","17:18","0.107","-","0.33"
"2023/01/03","17:24","0.112","-","0.328"
"2023/01/03","17:30","0.118","-","0.34"
"2023/01/03","17:36","0.125","-","0.336"
"2023/01/03","17:42","0.132","-","0.359"
"2023/01/03","17:48","0.14","-","0.365"
"2023/01/03","17:54","0.149","-","0.364"
"2023/01/03","18:00","0.159","-","0.387"
"2023/01/03","18:06","0.17","-","0.385"
"2023/01/03","18:12","0.181","-","0.408"
"2023/01/03","18:18","0.193","-","0.429"
"2023/01/03","18:24","0.206","-","0.412"
"2023/01/03","18:30","0.22","-","0.428"
"2023/01/03","18:36","0.235","-","0.452"
"2023/01/03","18:42","0.25","-","0.464"
"2023/01/03","18:48","0.266","-","0.483"
"2023/01/03","18:54","0.283","-","0.5"
"2023/01/03","19:00","0.3","-","0.494"
"2023/01/03","19:06","0.318","-","0.51"
"2023/01/03","19:12","0.337","-","0.537"
"2023/01/03","19:18","0.356","-","0.543"
"2023/01/03","19:24","0.376","-","0.569"
"2023/01/03","19:30","0.396","-","0.596"
"2023/01/03","19:36","0.417","-","0.609"
"2023/01/03","19:42","0.438","-","0.642"
"2023/01/03","19:48","0.46","-","0.661"
"2023/01/03","19:54","0.482","-","0.677"
"2023/01/03","20:00","0.504","-","0.694"
"2023/01/03","20:06","0.526","-","0.704"
"2023/01/03","20:12","0.548","-","0.725"
"2023/01/03","20:18","0.57","-","0.746"
"2023/01/03","20:24","0.592","-","0.796"
"2023/01/03","20:30","0.614","-","0.831"
"2023/01/03","20:36","0.636","-","0.833"
"2023/01/03","20:42","0.657","-","0.863"
"2023/01/03","20:48","0.677","-","0.895"
"2023/01/03","20:54","0.697","-","0.928"
"2023/01/03","21:00","0.717","-","0.951"
"2023/01/03","21:06","0.735","-","0.962"
"2023/01/03","21:12","0.753","-","0.986"
"2023/01/03","21:18","0.77","-","0.993"
"2023/01/03","21:24","0.786","-","1"
"2023/01/03","21:30","0.8","-","1.006"
"2023/01/03","21:36","0.814","-","1.001"
"2023/01/03","21:42","0.826","-","1.026"
"2023/01/03","21:48","0.837","-","1.032"
"2023/01/03","21:54","0.847","-","1.039"
"2023/01/03","22:00","0.855","-","1.047"
"2023/01/03","22:06","0.862","-","1.051"
"2023/01/03","22:12","0.867","-","1.05"
"2023/01/03","22:18","0.871","-","1.06"
"2023/01/03","22:24","0.873","-","1.066"
"2023/01/03","22:30","0.873","-","1.073"
"2023/01/03","22:36","0.872","-","1.077"
"2023/01/03","22:42","0.869","-","1.076"
"2023/01/03","22:48","0.865","-","1.064"
"2023/01/03","22:54","0.859","-","1.065"
"2023/01/03","23:00","0.851","-","1.062"
"2023/01/03","23:06","0.841","-","1.048"
"2023/01/03","23:12","0.83","-","1.025"
"2023/01/03","23:18","0.817","-","1.014"
"2023/01/03","23:24","0.803","-","1.007"
"2023/01/03","23:30","0.788","-","1.006"
"2023/01/03","23:36","0.77","-","0.98"
"2023/01/03","23:42","0.752","-","0.952"
"2023/01/03","23:48","0.732","-","0.948"
"2023/01/03","23:54","0.711","-","0.92"
"2023/01/04","00:00","0.689","-","0.909"
"2023/01/04","00:06","0.666","-","0.877"
"2023/01/04","00:12","0.642","-","0.848"
"2023/01/04","00:18","0.617","-","0.824"
"2023/01/04","00:24","0.591","-","0.804"
"2023/01/04","00:30","0.565","-","0.776"
"2023/01/04","00:36","0.539","-","0.749"
"2023/01/04","00:42","0.512","-","0.727"
"2023/01/04","00:48","0.485","-","0.678"
"2023/01/04","00:54","0.459","-","0.668"
"2023/01/04","01:00","0.432","-","0.645"
"2023/01/04","01:06","0.405","-","0.612"
"2023/01/04","01:12","0.379","-","0.592"
"2023/01/04","01:18","0.354","-","0.556"
"2023/01/04","01:24","0.329","-","0.519"
"2023/01/04","01:30","0.304","-","0.499"
"2023/01/04","01:36","0.281","-","0.475"
"2023/01/04","01:42","0.258","-","0.45"
"2023/01/04","01:48","0.237","-","0.439"
"2023/01/04","01:54","0.217","-","0.407"
"2023/01/04","02:00","0.197","-","0.387"
"2023/01/04","02:06","0.179","-","0.371"
"2023/01/04","02:12","0.162","-","0.349"
"2023/01/04","02:18","0.147","-","0.338"
"2023/01/04","02:24","0.132","-","0.303"
"2023/01/04","02:30","0.12","-","0.278"
"2023/01/04","02:36","0.108","-","0.284"
"2023/01/04","02:42","0.097","-","0.26"
"2023/01/04","02:48","0.088","-","0.239"
"2023/01/04","02:54","0.08","-","0.243"
"2023/01/04","03:00","0.074","-","0.222"
"2023/01/04","03:06","0.068","-","0.201"
"2023/01/04","03:12","0.064","-","0.211"
"2023/01/04","03:18","0.061","-","0.182"
"2023/01/04","03:24","0.058","-","0.195"
"2023/01/04","03:30","0.057","-","0.19"
"2023/01/04","03:36","0.057","-","0.19"
"2023/01/04","03:42","0.058","-","0.196"
"2023/01/04","03:48","0.059","-","0.204"
"2023/01/04","03:54","0.061","-","0.202"
"2023/01/04","04:00","0.064","-","0.215"
"2023/01/04","04:06","0.068","-","0.22"
"2023/01/04","04:12","0.072","-","0.234"
"2023/01/04","04:18","0.077","-","0.23"
"2023/01/04","04:24","0.083","-","0.223"
"2023/01/04","04:30","0.089","-","0.23"
"2023/01/04","04:36","0.096","-","0.248"
"2023/01/04","04:42","0.103","-","0.263"
"2023/01/04","04:48","0.111","-","0.279"
"2023/01/04","04:54","0.119","-","0.29"
"2023/01/04","05:00","0.128","-","0.308"
"2023/01/04","05:06","0.137","-","0.329"
"2023/01/04","05:12","0.147","-","0.333"
"2023/01/04","05:18","0.157","-","0.358"
"2023/01/04","05:24","0.167","-","0.365"
"2023/01/04","05:30","0.178","-","0.378"
"2023/01/04","05:36","0.189","-","0.394"
"2023/01/04","05:42","0.201","-","0.401"
"2023/01/04","05:48","0.213","-","0.408"
"2023/01/04","05:54","0.225","-","0.422"
"2023/01/04","06:00","0.238","-","0.458"
"2023/01/04","06:06","0.252","-","0.462"
"2023/01/04","06:12","0.266","-","0.479"
"2023/01/04","06:18","0.28","-","0.515"
"2023/01/04","06:24","0.295","-","0.524"
"2023/01/04","06:30","0.31","-","0.555"
"2023/01/04","06:36","0.326","-","0.569"
"2023/01/04","06:42","0.342","-","0.595"
"2023/01/04","06:48","0.358","-","0.616"
"2023/01/04","06:54","0.376","-","0.638"
"2023/01/04","07:00","0.393","-","0.647"
"2023/01/04","07:06","0.411","-","0.658"
"2023/01/04","07:12","0.43","-","0.689"
"2023/01/04","07:18","0.449","-","0.706"
"2023/01/04","07:24","0.469","-","0.728"
"2023/01/04","07:30","0.489","-","0.751"
"2023/01/04","07:36","0.509","-","0.759"
"2023/01/04","07:42","0.53","-","0.784"
"2023/01/04","07:48","0.552","-","0.805"
"2023/01/04","07:54","0.573","-","0.814"
"2023/01/04","08:00","0.595","-","0.828"
"2023/01/04","08:06","0.618","-","0.864"
"2023/01/04","08:12","0.64","-","0.896"
"2023/01/04","08:18","0.663","-","0.912"
"2023/01/04","08:24","0.686","-","0.933"
"2023/01/04","08:30","0.709","-","0.948"
"2023/01/04","08:36","0.732","-","0.961"
"2023/01/04","08:42","0.755","-","0.966"
"2023/01/04","08:48","0.778","-","0.991"
"2023/01/04","08:54","0.801","-","1.018"
"2023/01/04","09:00","0.823","-","1.033"
"2023/01/04","09:06","0.845","-","1.056"
"2023/01/04","09:12","0.867","-","1.082"
"2023/01/04","09:18","0.888","-","1.113"
"2023/01/04","09:24","0.908","-","1.126"
"2023/01/04","09:30","0.928","-","1.136"
"2023/01/04","09:36","0.947","-","1.153"
"2023/01/04","09:42","0.965","-","1.161"
"2023/01/04","09:48","0.982","-","1.188"
"2023/01/04","09:54","0.998","-","1.197"
"2023/01/04","10:00","1.012","-","1.197"
"2023/01/04","10:06","1.026","-","1.202"
"2023/01/04","10:12","1.038","-","1.215"
"2023/01/04","10:18","1.049","-","1.21"
"2023/01/04","10:24","1.059","-","1.223"
"2023/01/04","10:30","1.067","-","1.224"
"2023/01/04","10:36","1.074","-","1.226"
"2023/01/04","10:42","1.079","-","1.228"
"2023/01/04","10:48","1.083","-","1.234"
"2023/01/04","10:54","1.085","-","1.23"
"2023/01/04","11:00","1.085","-","1.233"
"2023/01/04","11:06","1.084","-","1.235"
"2023/01/04","11:12","1.081","-","1.25"
"2023/01/04","11:18","1.076","-","1.252"
"2023/01/04","11:24","1.07","-","1.212"
"2023/01/04","11:30","1.062","-","1.203"
"2023/01/04","11:36","1.052","-","1.188"
"2023/01/04","11:42","1.041","-","1.173"
"2023/01/04","11:48","1.027","-","1.155"
"2023/01/04","11:54","1.013","-","1.15"
"2023/01/04","12:00","0.996","-","1.136"
"2023/01/04","12:06","0.979","-","1.115"
"2023/01/04","12:12","0.959","-","1.116"
"2023/01/04","12:18","0.939","-","1.097"
"2023/01/04","12:24","0.917","-","1.07"
"2023/01/04","12:30","0.894","-","1.059"
"2023/01/04","12:36","0.87","-","1.048"
"2023/01/04","12:42","0.844","-","1.031"
"2023/01/04","12:48","0.818","-","0.998"
"2023/01/04","12:54","0.791","-","0.965"
"2023/01/04","13:00","0.764","-","0.935"
"2023/01/04","13:06","0.735","-","0.911"
"2023/01/04","13:12","0.707","-","0.884"
"2023/01/04","13:18","0.678","-","0.866"
"2023/01/04","13:24","0.649","-","0.848"
"2023/01/04","13:30","0.62","-","0.798"
"2023/01/04","13:36","0.59","-","0.782"
"2023/01/04","13:42","0.562","-","0.739"
"2023/01/04","13:48","0.533","-","0.709"
"2023/01/04","13:54","0.505","-","0.693"
"2023/01/04","14:00","0.477","-","0.655"
"2023/01/04","14:06","0.45","-","0.628"
"2023/01/04","14:12","0.424","-","0.617"
"2023/01/04","14:18","0.398","-","0.586"
"2023/01/04","14:24","0.374","-","0.559"
"2023/01/04","14:30","0.35","-","0.524"
"2023/01/04","14:36","0.327","-","0.49"
"2023/01/04","14:42","0.305","-","0.461"
"2023/01/04","14:48","0.285","-","0.45"
"2023/01/04","14:54","0.265","-","0.423"
"2023/01/04","15:00","0.247","-","0.404"
"2023/01/04","15:06","0.229","-","0.385"
"2023/01/04","15:12","0.213","-","0.355"
"2023/01/04","15:18","0.197","-","0.344"
"2023/01/04","15:24","0.183","-","0.336"
"2023/01/04","15:30","0.17","-","0.309"
"2023/01/04","15:36","0.158","-","0.3"
"2023/01/04","15:42","0.146","-","0.279"
"2023/01/04","15:48","0.136","-","0.262"
"2023/01/04","15:54","0.127","-","0.242"
"2023/01/04","16:00","0.118","-","0.219"
"2023/01/04","16:06","0.111","-","0.229"
"2023/01/04","16:12","0.104","-","0.21"
"2023/01/04","16:18","0.098","-","0.207"
"2023/01/04","16:24","0.092","-","0.193"
"2023/01/04","16:30","0.088","-","0.195"
"2023/01/04","16:36","0.084","-","0.196"
"2023/01/04","16:42","0.08","-","0.179"
"2023/01/04","16:48","0.078","-","0.179"
"2023/01/04","16:54","0.076","-","0.186"
"2023/01/04","17:00","0.075","-","0.188"
"2023/01/04","17:06","0.074","-","0.169"
"2023/01/04","17:12","0.074","-","0.174"
"2023/01/04","17:18","0.074","-","0.164"
"2023/01/04","17:24","0.075","-","0.177"
"2023/01/04","17:30","0.077","-","0.179"
"2023/01/04","17:36","0.079","-","0.19"
"2023/01/04","17:42","0.082","-","0.192"
"2023/01/04","17:48","0.085","-","0.199"
"2023/01/04","17:54","0.089","-","0.206"
"2023/01/04","18:00","0.094","-","0.205"
"2023/01/04","18:06","0.1","-","0.213"
"2023/01/04","18:12","0.106","-","0.223"
"2023/01/04","18:18","0.112","-","0.221"
"2023/01/04","18:24","0.12","-","0.233"
"2023/01/04","18:30","0.128","-","0.251"
"2023/01/04","18:36","0.137","-","0.264"
"2023/01/04","18:42","0.146","-","0.27"
"2023/01/04","18:48","0.156","-","0.287"
"2023/01/04","18:54","0.167","-","0.303"
"2023/01/04","19:00","0.179","-","0.305"
"2023/01/04","19:06","0.192","-","0.322"
"2023/01/04","19:12","0.205","-","0.325"
"2023/01/04","19:18","0.219","-","0.348"
"2023/01/04","19:24","0.234","-","0.357"
"2023/01/04","19:30","0.25","-","0.383"
"2023/01/04","19:36","0.266","-","0.389"
"2023/01/04","19:42","0.283","-","0.415"
"2023/01/04","19:48","0.301","-","0.439"
"2023/01/04","19:54","0.32","-","0.455"
"2023/01/04","20:00","0.339","-","0.495"
"2023/01/04","20:06","0.359","-","0.522"
"2023/01/04","20:12","0.38","-","0.526"
"2023/01/04","20:18","0.401","-","0.553"
"2023/01/04","20:24","0.423","-","0.576"
"2023/01/04","20:30","0.445","-","0.598"
"2023/01/04","20:36","0.467","-","0.608"
"2023/01/04","20:42","0.49","-","0.636"
"2023/01/04","20:48","0.513","-","0.665"
"2023/01/04","20:54","0.537","-","0.699"
"2023/01/04","21:00","0.56","-","0.743"
"2023/01/04","21:06","0.583","-","0.764"
"2023/01/04","21:12","0.606","-","0.799"
"2023/01/04","21:18","0.629","-","0.817"
"2023/01/04","21:24","0.652","-","0.826"
"2023/01/04","21:30","0.674","-","0.861"
"2023/01/04","21:36","0.696","-","0.877"
"2023/01/04","21:42","0.717","-","0.897"
"2023/01/04","21:48","0.737","-","0.929"
"2023/01/04","21:54","0.757","-","0.937"
"2023/01/04","22:00","0.776","-","0.972"
"2023/01/04","22:06","0.793","-","0.993"
"2023/01/04","22:12","0.81","-","1.008"
"2023/01/04","22:18","0.825","-","1.012"
"2023/01/04","22:24","0.84","-","1.026"
"2023/01/04","22:30","0.852","-","1.034"
"2023/01/04","22:36","0.864","-","1.058"
"2023/01/04","22:42","0.874","-","1.072"
"2023/01/04","22:48","0.882","-","1.07"
"2023/01/04","22:54","0.889","-","1.068"
"2023/01/04","23:00","0.894","-","1.078"
"2023/01/04","23:06","0.898","-","1.074"
"2023/01/04","23:12","0.9","-","1.077"
"2023/01/04","23:18","0.9","-","1.079"
"2023/01/04","23:24","0.898","-","1.075"
"2023/01/04","23:30","0.895","-","1.073"
"2023/01/04","23:36","0.89","-","1.059"
"2023/01/04","23:42","0.883","-","1.06"
"2023/01/04","23:48","0.874","-","1.028"
"2023/01/04","23:54","0.864","-","1.019"
"2023/01/05","00:00","0.851","-","1.019"
"2023/01/05","00:06","0.838","-","0.973"
"2023/01/05","00:12","0.822","-","0.966"
"2023/01/05","00:18","0.805","-","0.967"
"2023/01/05","00:24","0.787","-","0.936"
"2023/01/05","00:30","0.767","-","0.883"
"2023/01/05","00:36","0.745","-","0.887"
"2023/01/05","00:42","0.723","-","0.876"
"2023/01/05","00:48","0.699","-","0.822"
"2023/01/05","00:54","0.674","-","0.803"
"2023/01/05","01:00","0.649","-","0.795"
"2023/01/05","01:06","0.622","-","0.757"
"2023/01/05","01:12","0.595","-","0.724"
"2023/01/05","01:18","0.567","-","0.708"
"2023/01/05","01:24","0.538","-","0.68"
"2023/01/05","01:30","0.51","-","0.657"
"2023/01/05","01:36","0.481","-","0.644"
"2023/01/05","01:42","0.452","-","0.593"
"2023/01/05","01:48","0.424","-","0.566"
"2023/01/05","01:54","0.395","-","0.559"
"2023/01/05","02:00","0.367","-","0.532"
"2023/01/05","02:06","0.34","-","0.482"
"2023/01/05","02:12","0.313","-","0.509"
"2023/01/05","02:18","0.287","-","0.474"
"2023/01/05","02:24","0.262","-","0.439"
"2023/01/05","02:30","0.238","-","0.439"
"2023/01/05","02:36","0.215","-","0.447"
"2023/01/05","02:42","0.193","-","0.426"
"2023/01/05","02:48","0.173","-","0.441"
"2023/01/05","02:54","0.153","-","0.454"
"2023/01/05","03:00","0.136","-","0.42"
"2023/01/05","03:06","0.119","-","0.398"
"2023/01/05","03:12","0.104","-","0.34"
"2023/01/05","03:18","0.091","-","0.351"
"2023/01/05","03:24","0.079","-","0.336"
"2023/01/05","03:30","0.068","-","0.298"
"2023/01/05","03:36","0.059","-","0.335"
"2023/01/05","03:42","0.051","-","0.351"
"2023/01/05","03:48","0.045","-","0.336"
"2023/01/05","03:54","0.04","-","0.318"
"2023/01/05","04:00","0.036","-","0.343"
"2023/01/05","04:06","0.034","-","0.325"
"2023/01/05","04:12","0.032","-","0.333"
"2023/01/05","04:18","0.032","-","0.341"
"2023/01/05","04:24","0.033","-","0.341"
"2023/01/05","04:30","0.035","-","0.341"
"2023/01/05","04:36","0.038","-","0.299"
"2023/01/05","04:42","0.041","-","0.316"
"2023/01/05","04:48","0.046","-","0.314"
"2023/01/05","04:54","0.051","-","0.344"
"2023/01/05","05:00","0.057","-","0.34"
"2023/01/05","05:06","0.063","-","0.354"
"2023/01/05","05:12","0.07","-","0.386"
"2023/01/05","05:18","0.078","-","0.381"
"2023/01/05","05:24","0.086","-","0.385"
"2023/01/05","05:30","0.095","-","0.399"
"2023/01/05","05:36","0.104","-","0.395"
"2023/01/05","05:42","0.114","-","0.424"
"2023/01/05","05:48","0.124","-","0.455"
"2023/01/05","05:54","0.134","-","0.455"
"2023/01/05","06:00","0.145","-","0.463"
"2023/01/05","06:06","0.156","-","0.513"
"2023/01/05","06:12","0.167","-","0.494"
"2023/01/05","06:18","0.179","-","0.496"
"2023/01/05","06:24","0.191","-","0.505"
"2023/01/05","06:30","0.204","-","0.497"
"2023/01/05","06:36","0.216","-","0.51"
"2023/01/05","06:42","0.23","-","0.503"
"2023/01/05","06:48","0.243","-","0.496"
"2023/01/05","06:54","0.257","-","0.553"
"2023/01/05","07:00","0.271","-","0.578"
"2023/01/05","07:06","0.286","-","0.58"
"2023/01/05","07:12","0.301","-","0.598"
"2023/01/05","07:18","0.317","-","0.626"
"2023/01/05","07:24","0.333","-","0.641"
"2023/01/05","07:30","0.35","-","0.657"
"2023/01/05","07:36","0.367","-","0.671"
"2023/01/05","07:42","0.384","-","0.673"
"2023/01/05","07:48","0.402","-","0.699"
"2023/01/05","07:54","0.42","-","0.719"
"2023/01/05","08:00","0.439","-","0.719"
"2023/01/05","08:06","0.459","-","0.752"
"2023/01/05","08:12","0.479","-","0.745"
"2023/01/05","08:18","0.499","-","0.768"
"2023/01/05","08:24","0.52","-","0.797"
"2023/01/05","08:30","0.542","-","0.808"
"2023/01/05","08:36","0.563","-","0.826"
"2023/01/05","08:42","0.586","-","0.836"
"2023/01/05","08:48","0.608","-","0.865"
"2023/01/05","08:54","0.631","-","0.885"
"2023/01/05","09:00","0.654","-","0.91"
"2023/01/05","09:06","0.677","-","0.924"
"2023/01/05","09:12","0.7","-","0.942"
"2023/01/05","09:18","0.724","-","0.968"
"2023/01/05","09:24","0.747","-","0.973"
"2023/01/05","09:30","0.77","-","0.988"
"2023/01/05","09:36","0.793","-","1.023"
"2023/01/05","09:42","0.816","-","1.039"
"2023/01/05","09:48","0.839","-","1.054"
"2023/01/05","09:54","0.861","-","1.091"
"2023/01/05","10:00","0.882","-","1.098"
"2023/01/05","10:06","0.903","-","1.123"
"2023/01/05","10:12","0.923","-","1.142"
"2023/01/05","10:18","0.942","-","1.165"
"2023/01/05","10:24","0.961","-","1.182"
"2023/01/05","10:30","0.978","-","1.197"
"2023/01/05","10:36","0.995","-","1.202"
"2023/01/05","10:42","1.01","-","1.216"
"2023/01/05","10:48","1.024","-","1.225"
"2023/01/05","10:54","1.037","-","1.216"
"2023/01/05","11:00","1.049","-","1.226"
"2023/01/05","11:06","1.059","-","1.243"
"2023/01/05","11:12","1.067","-","1.259"
"2023/01/05","11:18","1.074","-","1.263"
"2023/01/05","11:24","1.08","-","1.273"
"2023/01/05","11:30","1.084","-","1.282"
"2023/01/05","11:36","1.086","-","1.28"
"2023/01/05","11:42","1.087","-","1.276"
"2023/01/05","11:48","1.086","-","1.284"
"2023/01/05","11:54","1.084","-","1.285"
"2023/01/05","12:00","1.079","-","1.291"
"2023/01/05","12:06","1.073","-","1.297"
"2023/01/05","12:12","1.065","-","1.277"
"2023/01/05","12:18","1.055","-","1.27"
"2023/01/05","12:24","1.044","-","1.262"
"2023/01/05","12:30","1.031","-","1.241"
"2023/01/05","12:36","1.017","-","1.212"
"2023/01/05","12:42","1","-","1.228"
"2023/01/05","12:48","0.982","-","1.206"
"2023/01/05","12:54","0.963","-","1.216"
"2023/01/05","13:00","0.942","-","1.212"
"2023/01/05","13:06","0.92","-","1.16"
"2023/01/05","13:12","0.897","-","1.138"
"2023/01/05","13:18","0.872","-","1.115"
"2023/01/05","13:24","0.846","-","1.087"
"2023/01/05","13:30","0.819","-","1.087"
"2023/01/05","13:36","0.792","-","1.085"
"2023/01/05","13:42","0.763","-","1.055"
"2023/01/05","13:48","0.734","-","1.006"
"2023/01/05","13:54","0.705","-","0.96"
"2023/01/05","14:00","0.674","-","0.928"
"2023/01/05","14:06","0.644","-","0.911"
"2023/01/05","14:12","0.614","-","0.877"
"2023/01/05","14:18","0.583","-","0.855"
"2023/01/05","14:24","0.553","-","0.835"
"2023/01/05","14:30","0.523","-","0.816"
"2023/01/05","14:36","0.493","-","0.771"
"2023/01/05","14:42","0.464","-","0.741"
"2023/01/05","14:48","0.435","-","0.703"
"2023/01/05","14:54","0.408","-","0.662"
"2023/01/05","15:00","0.381","-","0.662"
"2023/01/05","15:06","0.354","-","0.623"
"2023/01/05","15:12","0.329","-","0.601"
"2023/01/05","15:18","0.305","-","0.57"
"2023/01/05","15:24","0.282","-","0.536"
"2023/01/05","15:30","0.26","-","0.524"
"2023/01/05","15:36","0.24","-","0.466"
"2023/01/05","15:42","0.22","-","0.447"
"2023/01/05","15:48","0.202","-","0.426"
