"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2023/01/05","15:54","0.185","-","0.399"
"2023/01/05","16:00","0.169","-","0.387"
"2023/01/05","16:06","0.154","-","0.361"
"2023/01/05","16:12","0.141","-","0.355"
"2023/01/05","16:18","0.128","-","0.337"
"2023/01/05","16:24","0.117","-","0.338"
"2023/01/05","16:30","0.107","-","0.32"
"2023/01/05","16:36","0.098","-","0.321"
"2023/01/05","16:42","0.09","-","0.306"
"2023/01/05","16:48","0.083","-","0.292"
"2023/01/05","16:54","0.076","-","0.298"
"2023/01/05","17:00","0.071","-","0.288"
"2023/01/05","17:06","0.066","-","0.288"
"2023/01/05","17:12","0.063","-","0.283"
"2023/01/05","17:18","0.059","-","0.288"
"2023/01/05","17:24","0.057","-","0.267"
"2023/01/05","17:30","0.055","-","0.275"
"2023/01/05","17:36","0.054","-","0.281"
"2023/01/05","17:42","0.054","-","0.294"
"2023/01/05","17:48","0.054","-","0.28"
"2023/01/05","17:54","0.055","-","0.272"
"2023/01/05","18:00","0.056","-","0.258"
"2023/01/05","18:06","0.058","-","0.285"
"2023/01/05","18:12","0.06","-","0.281"
"2023/01/05","18:18","0.063","-","0.295"
"2023/01/05","18:24","0.067","-","0.298"
"2023/01/05","18:30","0.071","-","0.329"
"2023/01/05","18:36","0.076","-","0.337"
"2023/01/05","18:42","0.081","-","0.331"
"2023/01/05","18:48","0.087","-","0.319"
"2023/01/05","18:54","0.094","-","0.361"
"2023/01/05","19:00","0.101","-","0.367"
"2023/01/05","19:06","0.109","-","0.368"
"2023/01/05","19:12","0.118","-","0.391"
"2023/01/05","19:18","0.127","-","0.39"
"2023/01/05","19:24","0.137","-","0.396"
"2023/01/05","19:30","0.148","-","0.429"
"2023/01/05","19:36","0.16","-","0.431"
"2023/01/05","19:42","0.172","-","0.441"
"2023/01/05","19:48","0.185","-","0.46"
"2023/01/05","19:54","0.199","-","0.47"
"2023/01/05","20:00","0.214","-","0.487"
"2023/01/05","20:06","0.23","-","0.506"
"2023/01/05","20:12","0.246","-","0.5"
"2023/01/05","20:18","0.263","-","0.506"
"2023/01/05","20:24","0.281","-","0.528"
"2023/01/05","20:30","0.3","-","0.553"
"2023/01/05","20:36","0.32","-","0.597"
"2023/01/05","20:42","0.34","-","0.621"
"2023/01/05","20:48","0.361","-","0.631"
"2023/01/05","20:54","0.382","-","0.663"
"2023/01/05","21:00","0.404","-","0.682"
"2023/01/05","21:06","0.427","-","0.687"
"2023/01/05","21:12","0.45","-","0.712"
"2023/01/05","21:18","0.474","-","0.725"
"2023/01/05","21:24","0.497","-","0.75"
"2023/01/05","21:30","0.521","-","0.796"
"2023/01/05","21:36","0.545","-","0.838"
"2023/01/05","21:42","0.57","-","0.855"
"2023/01/05","21:48","0.594","-","0.881"
"2023/01/05","21:54","0.618","-","0.89"
"2023/01/05","22:00","0.642","-","0.895"
"2023/01/05","22:06","0.665","-","0.942"
"2023/01/05","22:12","0.688","-","0.967"
"2023/01/05","22:18","0.711","-","0.988"
"2023/01/05","22:24","0.733","-","0.999"
"2023/01/05","22:30","0.754","-","1"
"2023/01/05","22:36","0.774","-","1.038"
"2023/01/05","22:42","0.793","-","1.07"
"2023/01/05","22:48","0.812","-","1.103"
"2023/01/05","22:54","0.829","-","1.112"
"2023/01/05","23:00","0.845","-","1.121"
"2023/01/05","23:06","0.859","-","1.132"
"2023/01/05","23:12","0.873","-","1.131"
"2023/01/05","23:18","0.884","-","1.147"
"2023/01/05","23:24","0.895","-","1.145"
"2023/01/05","23:30","0.904","-","1.139"
"2023/01/05","23:36","0.911","-","1.161"
"2023/01/05","23:42","0.916","-","1.173"
"2023/01/05","23:48","0.92","-","1.171"
"2023/01/05","23:54","0.922","-","1.159"
"2023/01/06","00:00","0.922","-","1.145"
"2023/01/06","00:06","0.921","-","1.158"
"2023/01/06","00:12","0.918","-","1.156"
"2023/01/06","00:18","0.912","-","1.154"
"2023/01/06","00:24","0.906","-","1.125"
"2023/01/06","00:30","0.897","-","1.105"
"2023/01/06","00:36","0.886","-","1.113"
"2023/01/06","00:42","0.874","-","1.114"
"2023/01/06","00:48","0.86","-","1.125"
"2023/01/06","00:54","0.844","-","1.105"
"2023/01/06","01:00","0.827","-","1.042"
"2023/01/06","01:06","0.808","-","1.028"
"2023/01/06","01:12","0.788","-","1.037"
"2023/01/06","01:18","0.766","-","1.02"
"2023/01/06","01:24","0.743","-","1.003"
"2023/01/06","01:30","0.719","-","0.959"
"2023/01/06","01:36","0.693","-","0.949"
"2023/01/06","01:42","0.666","-","0.942"
"2023/01/06","01:48","0.639","-","0.936"
"2023/01/06","01:54","0.611","-","0.909"
"2023/01/06","02:00","0.582","-","0.869"
"2023/01/06","02:06","0.552","-","0.853"
"2023/01/06","02:12","0.522","-","0.844"
"2023/01/06","02:18","0.492","-","0.843"
"2023/01/06","02:24","0.462","-","0.81"
"2023/01/06","02:30","0.431","-","0.745"
"2023/01/06","02:36","0.401","-","0.712"
"2023/01/06","02:42","0.372","-","0.725"
"2023/01/06","02:48","0.342","-","0.696"
"2023/01/06","02:54","0.314","-","0.656"
"2023/01/06","03:00","0.286","-","0.631"
"2023/01/06","03:06","0.259","-","0.61"
"2023/01/06","03:12","0.233","-","0.604"
"2023/01/06","03:18","0.208","-","0.567"
"2023/01/06","03:24","0.185","-","0.533"
"2023/01/06","03:30","0.162","-","0.522"
"2023/01/06","03:36","0.142","-","0.508"
"2023/01/06","03:42","0.122","-","0.493"
"2023/01/06","03:48","0.104","-","0.478"
"2023/01/06","03:54","0.088","-","0.472"
"2023/01/06","04:00","0.073","-","0.454"
"2023/01/06","04:06","0.059","-","0.405"
"2023/01/06","04:12","0.048","-","0.383"
"2023/01/06","04:18","0.038","-","0.385"
"2023/01/06","04:24","0.029","-","0.408"
"2023/01/06","04:30","0.022","-","0.384"
"2023/01/06","04:36","0.016","-","0.357"
"2023/01/06","04:42","0.012","-","0.373"
"2023/01/06","04:48","0.009","-","0.362"
"2023/01/06","04:54","0.007","-","0.366"
"2023/01/06","05:00","0.007","-","0.347"
"2023/01/06","05:06","0.008","-","0.336"
"2023/01/06","05:12","0.01","-","0.334"
"2023/01/06","05:18","0.012","-","0.345"
"2023/01/06","05:24","0.016","-","0.355"
"2023/01/06","05:30","0.021","-","0.348"
"2023/01/06","05:36","0.027","-","0.344"
"2023/01/06","05:42","0.033","-","0.343"
"2023/01/06","05:48","0.04","-","0.373"
"2023/01/06","05:54","0.048","-","0.387"
"2023/01/06","06:00","0.056","-","0.387"
"2023/01/06","06:06","0.065","-","0.389"
"2023/01/06","06:12","0.074","-","0.385"
"2023/01/06","06:18","0.084","-","0.39"
"2023/01/06","06:24","0.094","-","0.403"
"2023/01/06","06:30","0.105","-","0.44"
"2023/01/06","06:36","0.116","-","0.447"
"2023/01/06","06:42","0.127","-","0.431"
"2023/01/06","06:48","0.139","-","0.447"
"2023/01/06","06:54","0.151","-","0.467"
"2023/01/06","07:00","0.164","-","0.482"
"2023/01/06","07:06","0.177","-","0.502"
"2023/01/06","07:12","0.19","-","0.511"
"2023/01/06","07:18","0.204","-","0.509"
"2023/01/06","07:24","0.218","-","0.531"
"2023/01/06","07:30","0.232","-","0.526"
"2023/01/06","07:36","0.247","-","0.551"
"2023/01/06","07:42","0.262","-","0.564"
"2023/01/06","07:48","0.278","-","0.58"
"2023/01/06","07:54","0.294","-","0.61"
"2023/01/06","08:00","0.31","-","0.648"
"2023/01/06","08:06","0.327","-","0.661"
"2023/01/06","08:12","0.345","-","0.671"
"2023/01/06","08:18","0.363","-","0.696"
"2023/01/06","08:24","0.381","-","0.698"
"2023/01/06","08:30","0.4","-","0.722"
"2023/01/06","08:36","0.42","-","0.769"
"2023/01/06","08:42","0.439","-","0.773"
"2023/01/06","08:48","0.46","-","0.791"
"2023/01/06","08:54","0.481","-","0.817"
"2023/01/06","09:00","0.502","-","0.845"
"2023/01/06","09:06","0.523","-","0.872"
"2023/01/06","09:12","0.545","-","0.878"
"2023/01/06","09:18","0.568","-","0.908"
"2023/01/06","09:24","0.59","-","0.94"
"2023/01/06","09:30","0.613","-","0.96"
"2023/01/06","09:36","0.636","-","0.989"
"2023/01/06","09:42","0.66","-","1.03"
"2023/01/06","09:48","0.683","-","1.035"
"2023/01/06","09:54","0.707","-","1.052"
"2023/01/06","10:00","0.73","-","1.099"
"2023/01/06","10:06","0.753","-","1.126"
"2023/01/06","10:12","0.777","-","1.12"
"2023/01/06","10:18","0.799","-","1.146"
"2023/01/06","10:24","0.822","-","1.189"
"2023/01/06","10:30","0.844","-","1.201"
"2023/01/06","10:36","0.866","-","1.227"
"2023/01/06","10:42","0.887","-","1.257"
"2023/01/06","10:48","0.907","-","1.276"
"2023/01/06","10:54","0.927","-","1.295"
"2023/01/06","11:00","0.946","-","1.313"
"2023/01/06","11:06","0.963","-","1.327"
"2023/01/06","11:12","0.98","-","1.359"
"2023/01/06","11:18","0.996","-","1.397"
"2023/01/06","11:24","1.011","-","1.385"
"2023/01/06","11:30","1.024","-","1.395"
"2023/01/06","11:36","1.036","-","1.42"
"2023/01/06","11:42","1.047","-","1.417"
"2023/01/06","11:48","1.056","-","1.412"
"2023/01/06","11:54","1.064","-","1.424"
"2023/01/06","12:00","1.071","-","1.437"
"2023/01/06","12:06","1.076","-","1.442"
"2023/01/06","12:12","1.079","-","1.456"
"2023/01/06","12:18","1.081","-","1.444"
"2023/01/06","12:24","1.081","-","1.459"
"2023/01/06","12:30","1.079","-","1.449"
"2023/01/06","12:36","1.076","-","1.426"
"2023/01/06","12:42","1.071","-","1.405"
"2023/01/06","12:48","1.065","-","1.408"
"2023/01/06","12:54","1.056","-","1.409"
"2023/01/06","13:00","1.046","-","1.395"
"2023/01/06","13:06","1.034","-","1.381"
"2023/01/06","13:12","1.021","-","1.353"
"2023/01/06","13:18","1.006","-","1.34"
"2023/01/06","13:24","0.989","-","1.308"
"2023/01/06","13:30","0.971","-","1.283"
"2023/01/06","13:36","0.952","-","1.271"
"2023/01/06","13:42","0.931","-","1.255"
"2023/01/06","13:48","0.908","-","1.24"
"2023/01/06","13:54","0.884","-","1.229"
"2023/01/06","14:00","0.859","-","1.198"
"2023/01/06","14:06","0.833","-","1.169"
"2023/01/06","14:12","0.806","-","1.166"
"2023/01/06","14:18","0.778","-","1.123"
"2023/01/06","14:24","0.749","-","1.079"
"2023/01/06","14:30","0.72","-","1.063"
"2023/01/06","14:36","0.69","-","1.046"
"2023/01/06","14:42","0.659","-","1.014"
"2023/01/06","14:48","0.628","-","0.975"
"2023/01/06","14:54","0.597","-","0.936"
"2023/01/06","15:00","0.566","-","0.917"
"2023/01/06","15:06","0.535","-","0.887"
"2023/01/06","15:12","0.505","-","0.846"
"2023/01/06","15:18","0.474","-","0.812"
"2023/01/06","15:24","0.445","-","0.787"
"2023/01/06","15:30","0.415","-","0.775"
"2023/01/06","15:36","0.387","-","0.749"
"2023/01/06","15:42","0.359","-","0.713"
"2023/01/06","15:48","0.333","-","0.671"
"2023/01/06","15:54","0.307","-","0.643"
"2023/01/06","16:00","0.282","-","0.628"
"2023/01/06","16:06","0.259","-","0.595"
"2023/01/06","16:12","0.236","-","0.581"
"2023/01/06","16:18","0.215","-","0.608"
"2023/01/06","16:24","0.196","-","0.556"
"2023/01/06","16:30","0.177","-","0.54"
"2023/01/06","16:36","0.16","-","0.534"
"2023/01/06","16:42","0.144","-","0.5"
"2023/01/06","16:48","0.129","-","0.476"
"2023/01/06","16:54","0.115","-","0.472"
"2023/01/06","17:00","0.103","-","0.464"
"2023/01/06","17:06","0.092","-","0.443"
"2023/01/06","17:12","0.082","-","0.461"
"2023/01/06","17:18","0.073","-","0.446"
"2023/01/06","17:24","0.065","-","0.448"
"2023/01/06","17:30","0.058","-","0.441"
"2023/01/06","17:36","0.053","-","0.416"
"2023/01/06","17:42","0.048","-","0.412"
"2023/01/06","17:48","0.043","-","0.403"
"2023/01/06","17:54","0.04","-","0.437"
"2023/01/06","18:00","0.038","-","0.472"
"2023/01/06","18:06","0.036","-","0.475"
"2023/01/06","18:12","0.035","-","0.463"
"2023/01/06","18:18","0.034","-","0.458"
"2023/01/06","18:24","0.034","-","0.449"
"2023/01/06","18:30","0.035","-","0.428"
"2023/01/06","18:36","0.037","-","0.41"
"2023/01/06","18:42","0.039","-","0.416"
"2023/01/06","18:48","0.041","-","0.436"
"2023/01/06","18:54","0.045","-","0.441"
"2023/01/06","19:00","0.049","-","0.447"
"2023/01/06","19:06","0.053","-","0.445"
"2023/01/06","19:12","0.058","-","0.43"
"2023/01/06","19:18","0.064","-","0.425"
"2023/01/06","19:24","0.07","-","0.43"
"2023/01/06","19:30","0.077","-","0.442"
"2023/01/06","19:36","0.085","-","0.463"
"2023/01/06","19:42","0.094","-","0.475"
"2023/01/06","19:48","0.103","-","0.483"
"2023/01/06","19:54","0.113","-","0.485"
"2023/01/06","20:00","0.123","-","0.485"
"2023/01/06","20:06","0.135","-","0.483"
"2023/01/06","20:12","0.147","-","0.488"
"2023/01/06","20:18","0.16","-","0.492"
"2023/01/06","20:24","0.174","-","0.527"
"2023/01/06","20:30","0.188","-","0.538"
"2023/01/06","20:36","0.204","-","0.543"
"2023/01/06","20:42","0.22","-","0.547"
"2023/01/06","20:48","0.237","-","0.554"
"2023/01/06","20:54","0.255","-","0.555"
"2023/01/06","21:00","0.273","-","0.577"
"2023/01/06","21:06","0.292","-","0.607"
"2023/01/06","21:12","0.312","-","0.625"
"2023/01/06","21:18","0.333","-","0.653"
"2023/01/06","21:24","0.354","-","0.673"
"2023/01/06","21:30","0.376","-","0.686"
"2023/01/06","21:36","0.398","-","0.713"
"2023/01/06","21:42","0.421","-","0.727"
"2023/01/06","21:48","0.445","-","0.742"
"2023/01/06","21:54","0.468","-","0.772"
"2023/01/06","22:00","0.492","-","0.785"
"2023/01/06","22:06","0.517","-","0.818"
"2023/01/06","22:12","0.541","-","0.843"
"2023/01/06","22:18","0.565","-","0.882"
"2023/01/06","22:24","0.59","-","0.9"
"2023/01/06","22:30","0.614","-","0.93"
"2023/01/06","22:36","0.638","-","0.97"
"2023/01/06","22:42","0.662","-","0.985"
"2023/01/06","22:48","0.685","-","1.008"
"2023/01/06","22:54","0.708","-","1.022"
"2023/01/06","23:00","0.73","-","1.036"
"2023/01/06","23:06","0.752","-","1.07"
"2023/01/06","23:12","0.773","-","1.088"
"2023/01/06","23:18","0.793","-","1.104"
"2023/01/06","23:24","0.811","-","1.126"
"2023/01/06","23:30","0.829","-","1.148"
"2023/01/06","23:36","0.846","-","1.146"
"2023/01/06","23:42","0.861","-","1.148"
"2023/01/06","23:48","0.875","-","1.184"
"2023/01/06","23:54","0.888","-","1.192"
"2023/01/07","00:00","0.899","-","1.195"
"2023/01/07","00:06","0.909","-","1.216"
"2023/01/07","00:12","0.917","-","1.222"
"2023/01/07","00:18","0.924","-","1.223"
"2023/01/07","00:24","0.929","-","1.233"
"2023/01/07","00:30","0.932","-","1.225"
"2023/01/07","00:36","0.933","-","1.221"
"2023/01/07","00:42","0.933","-","1.232"
"2023/01/07","00:48","0.931","-","1.224"
"2023/01/07","00:54","0.927","-","1.208"
"2023/01/07","01:00","0.922","-","1.202"
"2023/01/07","01:06","0.914","-","1.187"
"2023/01/07","01:12","0.905","-","1.174"
"2023/01/07","01:18","0.894","-","1.159"
"2023/01/07","01:24","0.881","-","1.133"
"2023/01/07","01:30","0.867","-","1.118"
"2023/01/07","01:36","0.851","-","1.118"
"2023/01/07","01:42","0.833","-","1.105"
"2023/01/07","01:48","0.814","-","1.094"
"2023/01/07","01:54","0.793","-","1.062"
"2023/01/07","02:00","0.771","-","1.035"
"2023/01/07","02:06","0.748","-","1.016"
"2023/01/07","02:12","0.723","-","0.978"
"2023/01/07","02:18","0.697","-","0.958"
"2023/01/07","02:24","0.67","-","0.938"
"2023/01/07","02:30","0.642","-","0.918"
"2023/01/07","02:36","0.613","-","0.894"
"2023/01/07","02:42","0.584","-","0.868"
"2023/01/07","02:48","0.554","-","0.837"
"2023/01/07","02:54","0.524","-","0.808"
"2023/01/07","03:00","0.493","-","0.767"
"2023/01/07","03:06","0.462","-","0.735"
"2023/01/07","03:12","0.431","-","0.719"
"2023/01/07","03:18","0.4","-","0.694"
"2023/01/07","03:24","0.37","-","0.663"
"2023/01/07","03:30","0.34","-","0.636"
"2023/01/07","03:36","0.311","-","0.608"
"2023/01/07","03:42","0.282","-","0.578"
"2023/01/07","03:48","0.254","-","0.561"
"2023/01/07","03:54","0.228","-","0.547"
"2023/01/07","04:00","0.202","-","0.517"
"2023/01/07","04:06","0.177","-","0.496"
"2023/01/07","04:12","0.154","-","0.483"
"2023/01/07","04:18","0.132","-","0.457"
"2023/01/07","04:24","0.112","-","0.434"
"2023/01/07","04:30","0.093","-","0.419"
"2023/01/07","04:36","0.076","-","0.404"
"2023/01/07","04:42","0.06","-","0.379"
"2023/01/07","04:48","0.046","-","0.368"
"2023/01/07","04:54","0.033","-","0.352"
"2023/01/07","05:00","0.022","-","0.335"
"2023/01/07","05:06","0.013","-","0.319"
"2023/01/07","05:12","0.005","-","0.305"
"2023/01/07","05:18","-0.002","-","0.298"
"2023/01/07","05:24","-0.007","-","0.298"
"2023/01/07","05:30","-0.01","-","0.296"
"2023/01/07","05:36","-0.012","-","0.288"
"2023/01/07","05:42","-0.013","-","0.28"
"2023/01/07","05:48","-0.013","-","0.277"
"2023/01/07","05:54","-0.011","-","0.278"
"2023/01/07","06:00","-0.009","-","0.281"
"2023/01/07","06:06","-0.005","-","0.291"
"2023/01/07","06:12","0","-","0.301"
"2023/01/07","06:18","0.005","-","0.306"
"2023/01/07","06:24","0.011","-","0.313"
"2023/01/07","06:30","0.019","-","0.309"
"2023/01/07","06:36","0.026","-","0.312"
"2023/01/07","06:42","0.035","-","0.321"
"2023/01/07","06:48","0.044","-","0.31"
"2023/01/07","06:54","0.054","-","0.336"
"2023/01/07","07:00","0.064","-","0.347"
"2023/01/07","07:06","0.075","-","0.357"
"2023/01/07","07:12","0.086","-","0.366"
"2023/01/07","07:18","0.098","-","0.383"
"2023/01/07","07:24","0.111","-","0.392"
"2023/01/07","07:30","0.123","-","0.399"
"2023/01/07","07:36","0.136","-","0.408"
"2023/01/07","07:42","0.15","-","0.41"
"2023/01/07","07:48","0.164","-","0.425"
"2023/01/07","07:54","0.179","-","0.445"
"2023/01/07","08:00","0.194","-","0.456"
"2023/01/07","08:06","0.209","-","0.473"
"2023/01/07","08:12","0.225","-","0.489"
"2023/01/07","08:18","0.241","-","0.519"
"2023/01/07","08:24","0.258","-","0.535"
"2023/01/07","08:30","0.275","-","0.536"
"2023/01/07","08:36","0.293","-","0.56"
"2023/01/07","08:42","0.311","-","0.587"
"2023/01/07","08:48","0.329","-","0.607"
"2023/01/07","08:54","0.348","-","0.617"
"2023/01/07","09:00","0.368","-","0.64"
"2023/01/07","09:06","0.387","-","0.667"
"2023/01/07","09:12","0.408","-","0.678"
"2023/01/07","09:18","0.428","-","0.697"
"2023/01/07","09:24","0.449","-","0.725"
"2023/01/07","09:30","0.471","-","0.752"
"2023/01/07","09:36","0.493","-","0.776"
"2023/01/07","09:42","0.515","-","0.793"
"2023/01/07","09:48","0.537","-","0.812"
"2023/01/07","09:54","0.56","-","0.827"
"2023/01/07","10:00","0.582","-","0.851"
"2023/01/07","10:06","0.605","-","0.872"
"2023/01/07","10:12","0.628","-","0.882"
"2023/01/07","10:18","0.652","-","0.926"
"2023/01/07","10:24","0.675","-","0.947"
"2023/01/07","10:30","0.698","-","0.964"
"2023/01/07","10:36","0.721","-","0.995"
"2023/01/07","10:42","0.744","-","1.008"
"2023/01/07","10:48","0.767","-","1.035"
"2023/01/07","10:54","0.789","-","1.054"
"2023/01/07","11:00","0.811","-","1.063"
"2023/01/07","11:06","0.833","-","1.091"
"2023/01/07","11:12","0.854","-","1.103"
"2023/01/07","11:18","0.874","-","1.139"
"2023/01/07","11:24","0.894","-","1.152"
"2023/01/07","11:30","0.913","-","1.166"
"2023/01/07","11:36","0.932","-","1.194"
"2023/01/07","11:42","0.949","-","1.207"
"2023/01/07","11:48","0.965","-","1.231"
"2023/01/07","11:54","0.981","-","1.242"
"2023/01/07","12:00","0.995","-","1.249"
"2023/01/07","12:06","1.008","-","1.264"
"2023/01/07","12:12","1.02","-","1.278"
"2023/01/07","12:18","1.031","-","1.288"
"2023/01/07","12:24","1.04","-","1.302"
"2023/01/07","12:30","1.048","-","1.31"
"2023/01/07","12:36","1.055","-","1.323"
"2023/01/07","12:42","1.06","-","1.342"
"2023/01/07","12:48","1.063","-","1.342"
"2023/01/07","12:54","1.065","-","1.341"
"2023/01/07","13:00","1.065","-","1.334"
"2023/01/07","13:06","1.064","-","1.325"
"2023/01/07","13:12","1.062","-","1.328"
"2023/01/07","13:18","1.057","-","1.333"
"2023/01/07","13:24","1.051","-","1.325"
"2023/01/07","13:30","1.043","-","1.324"
"2023/01/07","13:36","1.034","-","1.309"
"2023/01/07","13:42","1.023","-","1.297"
"2023/01/07","13:48","1.011","-","1.291"
"2023/01/07","13:54","0.997","-","1.27"
"2023/01/07","14:00","0.981","-","1.256"
"2023/01/07","14:06","0.964","-","1.243"
"2023/01/07","14:12","0.946","-","1.221"
"2023/01/07","14:18","0.926","-","1.206"
"2023/01/07","14:24","0.904","-","1.185"
"2023/01/07","14:30","0.882","-","1.162"
"2023/01/07","14:36","0.858","-","1.14"
"2023/01/07","14:42","0.833","-","1.112"
"2023/01/07","14:48","0.807","-","1.096"
"2023/01/07","14:54","0.78","-","1.07"
"2023/01/07","15:00","0.752","-","1.039"
"2023/01/07","15:06","0.724","-","1.005"
"2023/01/07","15:12","0.695","-","0.975"
"2023/01/07","15:18","0.665","-","0.946"
"2023/01/07","15:24","0.635","-","0.906"
"2023/01/07","15:30","0.604","-","0.871"
"2023/01/07","15:36","0.574","-","0.834"
"2023/01/07","15:42","0.543","-","0.803"
"2023/01/07","15:48","0.513","-","0.775"
"2023/01/07","15:54","0.482","-","0.745"
"2023/01/07","16:00","0.452","-","0.7"
"2023/01/07","16:06","0.423","-","0.674"
"2023/01/07","16:12","0.394","-","0.636"
"2023/01/07","16:18","0.366","-","0.602"
"2023/01/07","16:24","0.339","-","0.584"
"2023/01/07","16:30","0.312","-","0.558"
"2023/01/07","16:36","0.287","-","0.535"
"2023/01/07","16:42","0.262","-","0.505"
"2023/01/07","16:48","0.239","-","0.475"
"2023/01/07","16:54","0.217","-","0.463"
"2023/01/07","17:00","0.196","-","0.441"
"2023/01/07","17:06","0.176","-","0.429"
"2023/01/07","17:12","0.157","-","0.398"
"2023/01/07","17:18","0.14","-","0.382"
"2023/01/07","17:24","0.124","-","0.373"
"2023/01/07","17:30","0.11","-","0.361"
"2023/01/07","17:36","0.096","-","0.352"
"2023/01/07","17:42","0.084","-","0.34"
"2023/01/07","17:48","0.073","-","0.336"
"2023/01/07","17:54","0.063","-","0.33"
"2023/01/07","18:00","0.054","-","0.33"
"2023/01/07","18:06","0.047","-","0.323"
"2023/01/07","18:12","0.04","-","0.32"
"2023/01/07","18:18","0.034","-","0.325"
"2023/01/07","18:24","0.03","-","0.312"
"2023/01/07","18:30","0.026","-","0.307"
"2023/01/07","18:36","0.023","-","0.302"
"2023/01/07","18:42","0.021","-","0.295"
"2023/01/07","18:48","0.02","-","0.292"
"2023/01/07","18:54","0.019","-","0.289"
"2023/01/07","19:00","0.019","-","0.297"
"2023/01/07","19:06","0.02","-","0.311"
"2023/01/07","19:12","0.022","-","0.309"
"2023/01/07","19:18","0.024","-","0.31"
"2023/01/07","19:24","0.027","-","0.31"
"2023/01/07","19:30","0.031","-","0.308"
"2023/01/07","19:36","0.035","-","0.314"
"2023/01/07","19:42","0.04","-","0.324"
"2023/01/07","19:48","0.046","-","0.326"
"2023/01/07","19:54","0.052","-","0.33"
"2023/01/07","20:00","0.059","-","0.337"
"2023/01/07","20:06","0.067","-","0.352"
"2023/01/07","20:12","0.076","-","0.357"
"2023/01/07","20:18","0.085","-","0.362"
"2023/01/07","20:24","0.095","-","0.37"
"2023/01/07","20:30","0.105","-","0.371"
"2023/01/07","20:36","0.117","-","0.385"
"2023/01/07","20:42","0.129","-","0.405"
"2023/01/07","20:48","0.142","-","0.417"
"2023/01/07","20:54","0.156","-","0.432"
"2023/01/07","21:00","0.17","-","0.45"
"2023/01/07","21:06","0.186","-","0.466"
"2023/01/07","21:12","0.202","-","0.481"
"2023/01/07","21:18","0.218","-","0.499"
"2023/01/07","21:24","0.236","-","0.505"
"2023/01/07","21:30","0.254","-","0.532"
"2023/01/07","21:36","0.273","-","0.552"
"2023/01/07","21:42","0.293","-","0.564"
"2023/01/07","21:48","0.313","-","0.581"
"2023/01/07","21:54","0.333","-","0.596"
"2023/01/07","22:00","0.355","-","0.61"
"2023/01/07","22:06","0.377","-","0.635"
"2023/01/07","22:12","0.399","-","0.659"
"2023/01/07","22:18","0.422","-","0.69"
"2023/01/07","22:24","0.445","-","0.717"
"2023/01/07","22:30","0.468","-","0.734"
"2023/01/07","22:36","0.492","-","0.744"
"2023/01/07","22:42","0.516","-","0.774"
"2023/01/07","22:48","0.54","-","0.797"
"2023/01/07","22:54","0.564","-","0.814"
"2023/01/07","23:00","0.587","-","0.835"
"2023/01/07","23:06","0.611","-","0.851"
"2023/01/07","23:12","0.635","-","0.877"
"2023/01/07","23:18","0.658","-","0.895"
"2023/01/07","23:24","0.681","-","0.914"
"2023/01/07","23:30","0.703","-","0.931"
"2023/01/07","23:36","0.725","-","0.952"
"2023/01/07","23:42","0.746","-","0.974"
"2023/01/07","23:48","0.767","-","0.985"
"2023/01/07","23:54","0.786","-","1.006"